name,price,rating,mean,link
"Notebook Acer Intel Core I7-12650h 32gb 1tb Ssd 15,6 Fhd","R$5999,00",,,https://www.amazon.com.br/Notebook-Acer-Intel-Core-I7-12650h/dp/B0D1GRRPYR/ref=sr_1_190?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-190&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook 2 em 1 Positivo Duo C464C Intel Celeron 4GB de Memória RAM 64GB de Armazenamento 11.6"" IPS Full HD touch com caneta Windows 10 Home - Cinza","R$1599,00",553,"4,1 de 5 estrelas",https://www.amazon.com.br/Notebook-Positivo-Celeron%C2%AE-Dual-CoreTM-Touchscreen/dp/B08DC59WWW/ref=sr_1_191?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-191&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Gamer ROG Strix G16, NVidia RTX4060, CORE I9, 16 GB, 512 GB, Windows 11 Home, Eclipse Gray - G614JV-N3094W","R$11699,00",6,"5,0 de 5 estrelas",https://www.amazon.com.br/Notebook-G614jv-n3094w-13980hx-Windows-Geforce/dp/B0C9W4ZYJ2/ref=sr_1_192?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-192&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Dell Latitude E6410 i5 2,4 GHz, 8 GB de RAM, disco rígido de estado sólido de 128 GB, Windows 7 Professional 64 bits","R$2294,21",11,"3,4 de 5 estrelas",https://www.amazon.com.br/Latitude-E6410-r%C3%ADgido-Windows-Professional/dp/B01MYNBD6Q/ref=sr_1_193?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-193&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo IdeaPad 1i Intel Core i7-1255U 16GB 512GB SSD Windows 11 Home 14"" 83AF000FBR","R$4084,05",3,"3,5 de 5 estrelas",https://www.amazon.com.br/Notebook-Lenovo-IdeaPad-i7-1255U-83AF000FBR/dp/B0CR6NL2JN/ref=sr_1_194?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-194&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Laptop de 15,6 Polegadas, 16 GB de RAM Ultra Slim Fingerprint Gaming Laptop para Windows 11, Laptop Com Alto-falante Estéreo e Teclado Retroiluminado para Intel N5095 Quad Core (16+256G Regulamentos dos EUA)",,,,https://www.amazon.com.br/Polegadas-Fingerprint-Alto-falante-Retroiluminado-Regulamentos/dp/B0BW9RJ6NH/ref=sr_1_195?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-195
"Notebook Dell Inspiron I15-I120K-M35P 15.6"" Full HD 12ª Geração Intel Core i5 16GB 1TB SSD Windows 11 Preto","R$4349,00",,,https://www.amazon.com.br/Notebook-Dell-Inspiron-I15-I120K-M35P-Gera%C3%A7%C3%A3o/dp/B0D6X4MC4H/ref=sr_1_196?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-196&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Lenovo Notebook IdeaPad 1 14, tela HD de 14 polegadas, Intel Celeron N4020, 4 GB de RAM, 64 GB de armazenamento, Intel UHD Graphics 600, Win 11 no modo S, cinza nuvem",,653,"3,8 de 5 estrelas",https://www.amazon.com.br/Lenovo-Notebook-polegadas-armazenamento-Graphics/dp/B0BLW25MB7/ref=sr_1_197?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-197
"Dell Notebook Business Inspiron 3520 de 15,6 polegadas, processador Intel Core i7-1255U, 64 GB de RAM, SSD de 1 TB, webcam, HDMI, compartimento para cartão SD, Wi-Fi 6, Windows 11 Pro, preto","R$6699,90",30,"3,9 de 5 estrelas",https://www.amazon.com.br/Dell-Inspiron-3520-processador-compartimento/dp/B0BLKBFTBP/ref=sr_1_198?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-198&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook Dell Inspiron Plus I16-U7155H-M20 16"" QHD+ Intel® Core™ Ultra 7 155H 16GB 1TB SSD RTX4060 Windows 11 Prata Gel","R$10869,00",,,https://www.amazon.com.br/Notebook-Dell-Inspiron-I16-U7155H-M20-RTX4060/dp/B0D9ZH9KY3/ref=sr_1_199?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-199&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Laptop de Escritório, Bateria de 2500mAh, ROM de 64 GB, Laptop Empresarial de 10,1 Polegadas Com Tela LCD para Escola (Plugue EUA 110‑250V 3G+64G)",,,,https://www.amazon.com.br/Escrit%C3%B3rio-Bateria-Empresarial-Polegadas-110%E2%80%91250V/dp/B0D1CRHMDP/ref=sr_1_200?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw&dib_tag=se&keywords=notebook&qid=1722483092&sprefix=note%2Caps%2C260&sr=8-200
"Headset com fio USB Logitech H390 com Almofadas Confortáveis, Controles de Áudio Integrado e Microfone com Redução de Ruído - Preto","R$189,99",60.868,"4,7 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MToyMzczNDMwODY5NTkyNTE1OjE3MjI0ODMwOTI6c3BfYnRmOjIwMDEyMzI4ODI5MzY5ODo6MDo6&url=%2FHeadset-Est%25C3%25A9reo-Logitech-Microfones-Ouvido%2Fdp%2FB000UXZQ42%2Fref%3Dsr_1_201_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483092%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-201-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Mochila Executiva de Viagem Grande, Compacta Super Reforçada Mochila Para Notebook, Mala de Mão com USB Unissex Moderna PREMIUM Appari","R$229,00",14,"4,5 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MToyMzczNDMwODY5NTkyNTE1OjE3MjI0ODMwOTI6c3BfYnRmOjMwMDIyMzAzMzE0MDcwMjo6MDo6&url=%2FMochila-Executiva-Compacta-Refor%25C3%25A7ada-Notebook%2Fdp%2FB0D642FW3H%2Fref%3Dsr_1_202_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483092%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-202-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Mochila Notebook, Executiva reforçada para Trabalho, Escola, Passeio e Viagem Minneapolis Poliéster Santino - SAN207U Preta","R$235,00",2,"5,0 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MToyMzczNDMwODY5NTkyNTE1OjE3MjI0ODMwOTI6c3BfYnRmOjMwMDIzNjM3MjI1NDgwMjo6MDo6&url=%2FNotebook-Minneapolis-Poli%25C3%25A9ster-Santino-SAN207U01%2Fdp%2FB0CPK8R1HH%2Fref%3Dsr_1_203_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483092%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-203-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Case para HD USB 3.0 Notebook Computador - Proteja Seus Dados com Estilo e Portabilidade!,"R$33,99",44,"4,7 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MToyMzczNDMwODY5NTkyNTE1OjE3MjI0ODMwOTI6c3BfYnRmOjMwMDEzMzg3Mjg3NDcwMjo6MDo6&url=%2FCase-para-Notebook-Computador-Portabilidade%2Fdp%2FB0CT62VCQ2%2Fref%3Dsr_1_204_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.q8mwmwxO-tZRmK9-wTZaAQg3hrlKAB3x4g4MFwKESnDTGkhaC2w9aEqo1ouABnm4pSFKRvKQ09HSDg1nAw-aVIu2X7GE1qMh8OrWFDIBz9Qv3QGeJgsbye1kQP4rs8egFO8O9W262v28fJ8h1U_zmELFKlti24VWjYpYtnTCbfJhJMaUViAhknAhbDJyYd8PBj_uxYk5JNEuzdiilP2xXO4s7cM6d95aD_pDpYy3RrHOM1BqkpKPjpOlLDhYfBWOfNEz-w11DAhO9IdqNONAYzvOnAIVNxh9PDuGRlhCq-c.1Abh3hrU23aQsDh0mXdCR1ZWMGAGSH2HYc4KFFCFdMw%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483092%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Adaptador Carregador Universal De Notebook Fonte Universal,"R$74,90",4,"3,5 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNDQ5NjU4Mjg0NzY2MTI4OjE3MjI0ODMxMDg6c3BfYXRmX25leHQ6MzAwMTc1NTMyOTE1MDAyOjowOjo&url=%2FAdaptador-Carregador-Universal-Notebook-Fonte%2Fdp%2FB0D2RVQMBB%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.v_WYXVTlvYqIEzY0VLmYbS1PM60SZJAT3CN-fniCmrus8-GMXiVTbzcuqaTOgtkdeZdZ4f_aIO11LTSW3o3-vnHhRRoxY2_DV56BdiM0vKaHXGSArjQLMBYKBePRPe06PALwyRqY7gAEK2ugihrpTbjb_3QCBVFPaZLiKVoG-xyDWXgjPQShqv0TCd7YjRNzCU_fVIRjsUjYq8DIZL5m4k30QJA1znb8Cj5UK-YrwKRt5IzlRZyYN3VRiyoQ-_vDwLvGRyLO6zGXmSEpU1QHxRqSP-wog0uU3Fximm0i4lk.k25345Q2ErrbEdmKJ5gw2dhxg3i30AQV_GDS5XzpPAM%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483108%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Apple notebook MacBook Air (de 13 polegadas, Processador M1 da Apple com CPU 8‑core e GPU 7‑core, 8 GB RAM, 256 GB) - Cinza espacial","R$6029,10",1.681,"4,7 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNDQ5NjU4Mjg0NzY2MTI4OjE3MjI0ODMxMDg6c3BfYXRmX25leHQ6MjAwMDkyNjE1MzA2NDk4OjowOjo&url=%2FMacBook-polegadas-Processador-8%25E2%2580%2591core-7%25E2%2580%2591core%2Fdp%2FB0942NDQKL%2Fref%3Dsr_1_194_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.v_WYXVTlvYqIEzY0VLmYbS1PM60SZJAT3CN-fniCmrus8-GMXiVTbzcuqaTOgtkdeZdZ4f_aIO11LTSW3o3-vnHhRRoxY2_DV56BdiM0vKaHXGSArjQLMBYKBePRPe06PALwyRqY7gAEK2ugihrpTbjb_3QCBVFPaZLiKVoG-xyDWXgjPQShqv0TCd7YjRNzCU_fVIRjsUjYq8DIZL5m4k30QJA1znb8Cj5UK-YrwKRt5IzlRZyYN3VRiyoQ-_vDwLvGRyLO6zGXmSEpU1QHxRqSP-wog0uU3Fximm0i4lk.k25345Q2ErrbEdmKJ5gw2dhxg3i30AQV_GDS5XzpPAM%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483108%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-194-spons%26ufe%3Dapp_do%253Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Notebook ASUS VivoBook Go 15, AMD RYZEN 5 7520U, 8GB, 512GB SSD, KeepOS, Tela 15,6"" FHD, Mixed Black - E1504FA-NJ732","R$2483,08",5,"3,3 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNDQ5NjU4Mjg0NzY2MTI4OjE3MjI0ODMxMDg6c3BfYXRmX25leHQ6MzAwMTk4MTYzOTM2MDAyOjowOjo&url=%2FNotebook-ASUS-VivoBook-RYZEN-KeepOS%2Fdp%2FB0CYW2N6TX%2Fref%3Dsr_1_195_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.v_WYXVTlvYqIEzY0VLmYbS1PM60SZJAT3CN-fniCmrus8-GMXiVTbzcuqaTOgtkdeZdZ4f_aIO11LTSW3o3-vnHhRRoxY2_DV56BdiM0vKaHXGSArjQLMBYKBePRPe06PALwyRqY7gAEK2ugihrpTbjb_3QCBVFPaZLiKVoG-xyDWXgjPQShqv0TCd7YjRNzCU_fVIRjsUjYq8DIZL5m4k30QJA1znb8Cj5UK-YrwKRt5IzlRZyYN3VRiyoQ-_vDwLvGRyLO6zGXmSEpU1QHxRqSP-wog0uU3Fximm0i4lk.k25345Q2ErrbEdmKJ5gw2dhxg3i30AQV_GDS5XzpPAM%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483108%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-195-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Mochila de Viagem Executiva Impermeável Masculina Feminina, Bolsa Para Notebook Expansivel Cabo USB,Mochilas Trabalho Escola Viagens Presente（Preto）","R$199,99",2,"5,0 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNDQ5NjU4Mjg0NzY2MTI4OjE3MjI0ODMxMDg6c3BfYXRmX25leHQ6MzAwMjk0NDA3NzY3MDAyOjowOjo&url=%2FExecutiva-Imperme%25C3%25A1vel-Masculina-Feminina-Expansivel%2Fdp%2FB0D9G69286%2Fref%3Dsr_1_196_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.v_WYXVTlvYqIEzY0VLmYbS1PM60SZJAT3CN-fniCmrus8-GMXiVTbzcuqaTOgtkdeZdZ4f_aIO11LTSW3o3-vnHhRRoxY2_DV56BdiM0vKaHXGSArjQLMBYKBePRPe06PALwyRqY7gAEK2ugihrpTbjb_3QCBVFPaZLiKVoG-xyDWXgjPQShqv0TCd7YjRNzCU_fVIRjsUjYq8DIZL5m4k30QJA1znb8Cj5UK-YrwKRt5IzlRZyYN3VRiyoQ-_vDwLvGRyLO6zGXmSEpU1QHxRqSP-wog0uU3Fximm0i4lk.k25345Q2ErrbEdmKJ5gw2dhxg3i30AQV_GDS5XzpPAM%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483108%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-196-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo Notebook IdeaPad 1 14, tela HD de 14 polegadas, Intel Celeron N4020, 4 GB de RAM, 64 GB de armazenamento, Intel UHD Graphics 600, Win 11 no modo S, cinza nuvem",,653,"3,8 de 5 estrelas",https://www.amazon.com.br/Lenovo-Notebook-polegadas-armazenamento-Graphics/dp/B0BLW25MB7/ref=sr_1_197?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.v_WYXVTlvYqIEzY0VLmYbS1PM60SZJAT3CN-fniCmrus8-GMXiVTbzcuqaTOgtkdeZdZ4f_aIO11LTSW3o3-vnHhRRoxY2_DV56BdiM0vKaHXGSArjQLMBYKBePRPe06PALwyRqY7gAEK2ugihrpTbjb_3QCBVFPaZLiKVoG-xyDWXgjPQShqv0TCd7YjRNzCU_fVIRjsUjYq8DIZL5m4k30QJA1znb8Cj5UK-YrwKRt5IzlRZyYN3VRiyoQ-_vDwLvGRyLO6zGXmSEpU1QHxRqSP-wog0uU3Fximm0i4lk.k25345Q2ErrbEdmKJ5gw2dhxg3i30AQV_GDS5XzpPAM&dib_tag=se&keywords=notebook&qid=1722483108&sprefix=note%2Caps%2C260&sr=8-197
